Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-08 00:00:00+09:00,74747.24332173029,74839.41008291615,73641.2421875,73641.2421875,16660998,0.0,0.0
2021-07-09 00:00:00+09:00,73364.74759918137,73549.08113586273,72811.74698913729,73180.4140625,22720577,0.0,0.0
2021-07-12 00:00:00+09:00,73641.2554305207,73733.42220828104,73272.5883194793,73456.921875,9768108,0.0,0.0
2021-07-13 00:00:00+09:00,73733.41165413533,73917.74518327067,73549.078125,73549.078125,9863450,0.0,0.0
2021-07-14 00:00:00+09:00,73180.40355738993,73364.73706761007,72903.90329205975,73272.5703125,11575636,0.0,0.0
2021-07-15 00:00:00+09:00,73549.0876628412,74286.421875,73272.58733328164,74286.421875,13766279,0.0,0.0
2021-07-16 00:00:00+09:00,73825.57841870301,73825.57841870301,73272.57783129699,73549.078125,10859399,0.0,0.0
2021-07-19 00:00:00+09:00,72903.9167721519,72996.0835443038,72627.4164556962,72811.75,13155414,0.0,0.0
2021-07-20 00:00:00+09:00,72350.91613924051,72811.75,72258.7493670886,72811.75,12456646,0.0,0.0
2021-07-21 00:00:00+09:00,72811.74791003185,72903.91467953821,72350.9140625,72350.9140625,12355296,0.0,0.0
2021-07-22 00:00:00+09:00,72811.75443067754,73549.08865276034,72719.5876529172,73456.921875,12618790,0.0,0.0
2021-07-23 00:00:00+09:00,73456.8935312894,73641.22701568411,72996.05982030265,73088.2265625,9098910,0.0,0.0
2021-07-26 00:00:00+09:00,73180.41467718908,73272.58144630393,72627.4140625,72627.4140625,10040975,0.0,0.0
2021-07-27 00:00:00+09:00,72996.08144904459,73180.41498805732,72350.9140625,72350.9140625,11427693,0.0,0.0
2021-07-28 00:00:00+09:00,72166.56951349431,72996.0703125,71982.23600260416,72996.0703125,12743417,0.0,0.0
2021-07-29 00:00:00+09:00,72627.4164556962,73180.4170886076,72627.4164556962,72811.75,14360453,0.0,0.0
2021-07-30 00:00:00+09:00,72719.58114052548,72719.58114052548,72350.9140625,72350.9140625,13823411,0.0,0.0
2021-08-02 00:00:00+09:00,72996.05982030265,73272.5600468947,72535.22610931589,73088.2265625,11739124,0.0,0.0
2021-08-03 00:00:00+09:00,73180.41461916461,75023.75,73088.24785012285,75023.75,24339360,0.0,0.0
2021-08-04 00:00:00+09:00,75761.09812273824,76590.59919707479,75392.43097858866,76406.265625,25642368,0.0,0.0
2021-08-05 00:00:00+09:00,76774.90731577345,76774.90731577345,75576.73949451889,75668.90625,18485469,0.0,0.0
2021-08-06 00:00:00+09:00,75484.59682707055,76037.59753642637,74931.59611771473,75115.9296875,13342623,0.0,0.0
2021-08-09 00:00:00+09:00,75115.9296875,75853.2639666411,74562.92897814416,75115.9296875,15522581,0.0,0.0
2021-08-10 00:00:00+09:00,75853.25218204489,75945.41895261845,73825.58322942643,73917.75,20362639,0.0,0.0
2021-08-11 00:00:00+09:00,73364.74852707007,73549.0820660828,72350.9140625,72350.9140625,30241137,0.0,0.0
2021-08-12 00:00:00+09:00,71060.58865665585,72074.42325487013,70876.25509334415,70968.421875,42365223,0.0,0.0
2021-08-13 00:00:00+09:00,69862.40496891801,70046.73849126344,68295.57002898185,68572.0703125,61270643,0.0,0.0
2021-08-17 00:00:00+09:00,68203.40085916442,69217.23519626011,68203.40085916442,68387.734375,30944847,0.0,0.0
2021-08-18 00:00:00+09:00,68111.2578125,68756.42534252368,67373.92349247294,68111.2578125,29192631,0.0,0.0
2021-08-19 00:00:00+09:00,67742.58117091314,68572.08216484268,67373.9140625,67373.9140625,22166298,0.0,0.0
2021-08-20 00:00:00+09:00,67742.59214881362,68111.25931697043,66820.9242284216,67005.2578125,22364803,0.0,0.0
2021-08-23 00:00:00+09:00,67558.2421875,68203.40957537518,67281.74187841064,67558.2421875,19384648,0.0,0.0
2021-08-24 00:00:00+09:00,68111.24303488756,69770.24489500662,68111.24303488756,69678.078125,21016913,0.0,0.0
2021-08-25 00:00:00+09:00,70231.07601964993,70599.74308536988,69032.9080560601,69770.2421875,22319664,0.0,0.0
2021-08-26 00:00:00+09:00,70138.91568574062,70231.08246062332,68756.4140625,68756.4140625,16671494,0.0,0.0
2021-08-27 00:00:00+09:00,68479.8984375,69125.06571753028,68019.0646660498,68479.8984375,15172748,0.0,0.0
2021-08-30 00:00:00+09:00,69493.74826156166,69585.91503644436,68387.74696296916,68756.4140625,12686999,0.0,0.0
2021-08-31 00:00:00+09:00,69032.91216794329,70691.9140625,68479.91153642438,70691.9140625,24630370,0.0,0.0
2021-09-01 00:00:00+09:00,70691.91135660806,71060.57843017578,69954.57720947266,70784.078125,16114775,0.0,0.0
2021-09-02 00:00:00+09:00,70784.09210526316,70784.09210526316,69770.25745271382,70046.7578125,15347486,0.0,0.0
2021-09-03 00:00:00+09:00,70415.40865698433,70691.90895275783,70046.741595953,70599.7421875,12096419,0.0,0.0
2021-09-06 00:00:00+09:00,70784.08796895214,71521.42221862872,70599.75440653299,71244.921875,12861180,0.0,0.0
2021-09-07 00:00:00+09:00,71060.58178999672,71060.58178999672,69954.58051700066,70138.9140625,13239401,0.0,0.0
2021-09-08 00:00:00+09:00,70046.749672346,70415.41677588467,69678.08256880734,70323.25,11798147,0.0,0.0
2021-09-09 00:00:00+09:00,70415.42052622842,70599.75408781541,69125.08559511953,69401.5859375,17600770,0.0,0.0
2021-09-10 00:00:00+09:00,69401.5859375,69678.08627988047,68940.75203353254,69401.5859375,10103212,0.0,0.0
2021-09-13 00:00:00+09:00,69309.41546526868,70323.25,69217.24868938401,70323.25,11397775,0.0,0.0
2021-09-14 00:00:00+09:00,71060.57601378916,71613.57660533616,70599.7421875,70599.7421875,18167057,0.0,0.0
2021-09-15 00:00:00+09:00,71337.08900162338,71337.08900162338,70415.42118506493,70968.421875,12829128,0.0,0.0
2021-09-16 00:00:00+09:00,71244.91533549606,71337.08210824573,70138.9140625,70138.9140625,13067622,0.0,0.0
2021-09-17 00:00:00+09:00,70323.24130707578,71152.7421875,69954.57424910946,71152.7421875,16289502,0.0,0.0
2021-09-23 00:00:00+09:00,71429.22924741602,71521.39599483204,70784.06201550388,71337.0625,17055590,0.0,0.0
2021-09-24 00:00:00+09:00,71521.42221862872,71613.58899983829,71060.58831258085,71244.921875,12247274,0.0,0.0
2021-09-27 00:00:00+09:00,71244.92660070785,71613.59375,70968.42623873874,71613.59375,11699798,0.0,0.0
2021-09-28 00:00:00+09:00,71613.58486238532,71705.75163826998,70231.08322411534,70323.25,15406382,0.0,0.0
2021-09-29 00:00:00+09:00,69268.48448043186,69731.50910931174,68342.43522267207,68620.25,23992458,361.0,0.0
2021-09-30 00:00:00+09:00,68805.45985155196,69268.48448043186,68249.83029689609,68620.25,19919361,0.0,0.0
2021-10-01 00:00:00+09:00,68435.03915855533,68527.6440829918,67508.98991419058,67786.8046875,15803395,0.0,0.0
2021-10-05 00:00:00+09:00,67601.58143611495,67601.58143611495,66119.90293888505,66860.7421875,24013921,0.0,0.0
2021-10-06 00:00:00+09:00,67231.1685878331,67416.37841865358,65934.69977208976,66027.3046875,18956962,0.0,0.0
2021-10-07 00:00:00+09:00,66305.1328125,66768.15748297835,66027.31801021298,66305.1328125,13683532,0.0,0.0
2021-10-08 00:00:00+09:00,66953.34706075175,67045.95196678322,66212.5078125,66212.5078125,14043287,0.0,0.0
2021-10-12 00:00:00+09:00,65471.67416213768,65656.88399003622,63619.575883152174,63897.390625,31001484,0.0,0.0
2021-10-13 00:00:00+09:00,63619.5669740189,64453.01108284884,63249.14737009448,63712.171875,24172015,0.0,0.0
2021-10-14 00:00:00+09:00,63897.37729646974,64638.21645353026,63712.167507204605,64267.796875,19520641,0.0,0.0
2021-10-15 00:00:00+09:00,65008.64005661555,65749.47925953995,64823.43025588445,64916.03515625,18051612,0.0,0.0
2021-10-18 00:00:00+09:00,65008.6328125,65101.2377025463,64082.58391203704,65008.6328125,13486391,0.0,0.0
2021-10-19 00:00:00+09:00,65564.27230878186,65749.48211756373,65193.852691218126,65379.0625,9507991,0.0,0.0
2021-10-20 00:00:00+09:00,65471.6657016803,65749.48040762803,65008.64119176743,65101.24609375,10151638,0.0,0.0
2021-10-21 00:00:00+09:00,65101.2377025463,65379.05237268518,64823.42303240741,65008.6328125,10891094,0.0,0.0
2021-10-22 00:00:00+09:00,64823.43971946023,65471.67411665483,64823.43971946023,65193.859375,8395448,0.0,0.0
2021-10-25 00:00:00+09:00,64730.81814236111,65379.05237268518,64360.39858217593,65008.6328125,10029621,0.0,0.0
2021-10-26 00:00:00+09:00,65379.06142317159,66212.50554896273,65193.851617440225,65842.0859375,10528252,0.0,0.0
2021-10-27 00:00:00+09:00,65749.47925953995,65749.47925953995,64823.43025588445,64916.03515625,10295316,0.0,0.0
2021-10-28 00:00:00+09:00,64360.42446627475,66860.75750309405,64360.42446627475,65471.68359375,20644902,0.0,0.0
2021-10-29 00:00:00+09:00,65934.69529011461,66305.11492657593,64545.621653384675,64638.2265625,17016151,0.0,0.0
2021-11-01 00:00:00+09:00,65008.65068401287,65379.07034603004,64730.8359375,64730.8359375,11503729,0.0,0.0
2021-11-02 00:00:00+09:00,65564.27347027972,66860.74215472028,65471.668564248255,66212.5078125,16812570,0.0,0.0
2021-11-03 00:00:00+09:00,66397.72325550426,66397.72325550426,64916.04463334518,65193.859375,12770428,0.0,0.0
2021-11-04 00:00:00+09:00,65934.69192634561,66305.11154390934,65286.45759560906,65379.0625,11818987,0.0,0.0
2021-11-05 00:00:00+09:00,66305.10127314815,66305.10127314815,65008.6328125,65008.6328125,12667743,0.0,0.0
2021-11-08 00:00:00+09:00,65193.852691218126,65379.0625,64638.22326487252,65379.0625,11121981,0.0,0.0
2021-11-09 00:00:00+09:00,65101.2628047429,65749.49728501773,64916.05295323581,65286.47265625,11159589,0.0,0.0
2021-11-10 00:00:00+09:00,65101.2377025463,65656.86704282407,65008.6328125,65008.6328125,9422009,0.0,0.0
2021-11-11 00:00:00+09:00,64730.8359375,64823.440853004286,64453.02119098712,64730.8359375,11489122,0.0,0.0
2021-11-12 00:00:00+09:00,65008.64288243626,65656.8772131728,64730.828169263455,65379.0625,10087450,0.0,0.0
2021-11-15 00:00:00+09:00,66397.72098214286,66582.93080357143,65656.88169642857,66119.90625,12420710,0.0,0.0
2021-11-16 00:00:00+09:00,66212.51451832047,66675.53909537167,66027.3046875,66027.3046875,10919239,0.0,0.0
2021-11-17 00:00:00+09:00,66027.31315748762,66305.12793935643,65379.078666460395,65471.68359375,11027606,0.0,0.0
2021-11-18 00:00:00+09:00,65471.65726273148,65749.47193287036,65008.6328125,65008.6328125,10144957,0.0,0.0
2021-11-19 00:00:00+09:00,65193.86376404494,66119.91296523876,64916.04900368679,65934.703125,11954728,0.0,0.0
2021-11-22 00:00:00+09:00,67879.39955357143,69638.89285714286,67601.58482142857,69361.078125,27506623,0.0,0.0
2021-11-23 00:00:00+09:00,70379.73439575033,70379.73439575033,68990.66069057105,69731.5,22029195,0.0,0.0
2021-11-24 00:00:00+09:00,70379.71966911765,70564.92945772059,68620.2266773897,69268.4609375,15652305,0.0,0.0
2021-11-25 00:00:00+09:00,69546.28112279512,69546.28112279512,68157.20759837178,68249.8125,12559258,0.0,0.0
2021-11-26 00:00:00+09:00,68064.61050959544,68620.23998314315,66675.53682572614,66953.3515625,13002242,0.0,0.0
2021-11-29 00:00:00+09:00,66397.72208895229,67601.58594830567,66119.90735217843,66953.3515625,16682559,0.0,0.0
2021-11-30 00:00:00+09:00,67786.79808029454,68435.0324881662,65286.46536421809,66027.3046875,30364841,0.0,0.0
2021-12-01 00:00:00+09:00,66675.52923387097,69268.46648185483,66305.10962701612,68898.046875,21954856,0.0,0.0
2021-12-02 00:00:00+09:00,68435.02248928101,70194.515625,68342.41758740105,70194.515625,23652940,0.0,0.0
2021-12-03 00:00:00+09:00,70009.3203125,70379.73999669313,68620.24649677578,70009.3203125,18330240,0.0,0.0
2021-12-06 00:00:00+09:00,69546.28025679883,71027.95866440039,69361.07045584862,70657.5390625,16391250,0.0,0.0
2021-12-07 00:00:00+09:00,70472.33156694121,71954.01002301357,70009.30704941861,71676.1953125,19232453,0.0,0.0
2021-12-08 00:00:00+09:00,72509.6394440407,72787.45415455426,71398.38060198643,71676.1953125,21558340,0.0,0.0
2021-12-09 00:00:00+09:00,71676.20752078005,72417.046875,71305.78784367007,72417.046875,21604528,0.0,0.0
2021-12-10 00:00:00+09:00,71676.19639954486,71861.40620936282,71120.56697009104,71213.171875,9155219,0.0,0.0
2021-12-13 00:00:00+09:00,71490.98994954428,72509.64395141602,70842.7555847168,71120.5703125,15038750,0.0,0.0
2021-12-14 00:00:00+09:00,70842.76445819804,71490.99890422077,70564.94969561687,71305.7890625,10976660,0.0,0.0
2021-12-15 00:00:00+09:00,70750.14739046391,71861.40625,70657.54248550258,71861.40625,9584939,0.0,0.0
2021-12-16 00:00:00+09:00,72694.85153237467,72694.85153237467,71676.19756185732,72046.6171875,11996128,0.0,0.0
2021-12-17 00:00:00+09:00,71120.57692307692,72231.8359375,71120.57692307692,72231.8359375,13108479,0.0,0.0
2021-12-20 00:00:00+09:00,71861.40734435797,72046.61715710117,71120.56809338521,71398.3828125,11264375,0.0,0.0
2021-12-21 00:00:00+09:00,72139.22767285531,72509.64732714469,71768.80801856593,72324.4375,14245298,0.0,0.0
2021-12-22 00:00:00+09:00,73065.27233548489,73528.296875,72972.66742758187,73528.296875,17105892,0.0,0.0
2021-12-23 00:00:00+09:00,73898.73101142053,74083.94086357948,73435.70638102316,73991.3359375,13577498,0.0,0.0
2021-12-24 00:00:00+09:00,74269.15395962734,74824.78354037268,74269.15395962734,74546.96875,12086380,0.0,0.0
2021-12-27 00:00:00+09:00,74639.56027899003,74639.56027899003,73898.72097100997,74269.140625,10783368,0.0,0.0
2021-12-28 00:00:00+09:00,74269.13727817559,74454.34709682441,73806.11273155356,74361.7421875,18226325,0.0,0.0
2021-12-29 00:00:00+09:00,74604.51062817259,74604.51062817259,73023.11825824874,73302.1875,19794795,361.0,0.0
2021-12-30 00:00:00+09:00,73395.24027179119,73953.37898108237,72651.0553260696,72837.1015625,14236700,0.0,0.0
2022-01-04 00:00:00+09:00,73302.22625476493,73674.31877382465,72837.11060594028,73209.203125,12427416,0.0,0.0
2022-01-05 00:00:00+09:00,73302.19832041344,73488.24450904393,71069.64405684755,71999.875,25470640,0.0,0.0
2022-01-06 00:00:00+09:00,71348.71162833224,72185.91945708712,71255.68853624837,71534.7578125,12931954,0.0,0.0
2022-01-07 00:00:00+09:00,72651.0553260696,72930.12468071519,71999.89349856322,72837.1015625,15163757,0.0,0.0
2022-01-10 00:00:00+09:00,72651.04654447116,72651.04654447116,71720.81547475961,72558.0234375,9947422,0.0,0.0
2022-01-11 00:00:00+09:00,72930.11882129278,73488.25748574144,72558.026378327,73395.234375,13221123,0.0,0.0
2022-01-12 00:00:00+09:00,73953.37303944868,74046.39615019012,73116.16504277567,73395.234375,11000502,0.0,0.0
2022-01-13 00:00:00+09:00,73767.3155387516,73767.3155387516,72464.9921875,72464.9921875,13889401,0.0,0.0
2022-01-14 00:00:00+09:00,72278.95964383894,72651.05210017788,71720.82095933054,71906.8671875,10096725,0.0,0.0
2022-01-17 00:00:00+09:00,72185.92153225807,72371.9677217742,71534.75986895162,72092.8984375,8785122,0.0,0.0
2022-01-18 00:00:00+09:00,72185.9198051948,72371.96599025973,71255.68887987013,71627.78125,9592788,0.0,0.0
2022-01-19 00:00:00+09:00,71162.679032192,71534.77147157601,70790.58659280799,70976.6328125,10598290,0.0,0.0
2022-01-20 00:00:00+09:00,70883.60257352941,71348.71807598039,70604.53327205882,71162.671875,9708168,0.0,0.0
2022-01-21 00:00:00+09:00,70511.51496362433,70511.51496362433,69488.26078869047,70325.46875,15774888,0.0,0.0
2022-01-24 00:00:00+09:00,70139.42872003996,70511.52118009322,69488.26691494674,69860.359375,13691134,0.0,0.0
2022-01-25 00:00:00+09:00,69581.28644425675,69767.33266469595,68092.91668074325,68837.1015625,17766704,0.0,0.0
2022-01-26 00:00:00+09:00,68837.1015625,68837.1015625,68837.1015625,68837.1015625,0,0.0,0.0
2022-01-27 00:00:00+09:00,68651.05428208275,68837.10049964937,66325.4765625,66325.4765625,22274777,0.0,0.0
2022-01-28 00:00:00+09:00,66325.48295745226,68558.03778350956,66232.45983969986,68185.9453125,21367447,0.0,0.0
2022-02-03 00:00:00+09:00,69674.3151965382,69674.3151965382,68185.9453125,68185.9453125,17744721,0.0,0.0
2022-02-04 00:00:00+09:00,69116.17089315878,69395.24022381757,68278.96290118243,68837.1015625,12730034,0.0,0.0
2022-02-07 00:00:00+09:00,68371.9827161815,68465.0058219178,67348.7285530822,67906.8671875,14240838,0.0,0.0
2022-02-08 00:00:00+09:00,67906.8671875,67906.8671875,67906.8671875,67906.8671875,0,0.0,0.0
2022-02-09 00:00:00+09:00,67906.8671875,67906.8671875,67906.8671875,67906.8671875,0,0.0,0.0
2022-02-10 00:00:00+09:00,70325.46025364722,70511.50644479443,69488.25239348476,70139.4140625,17746033,0.0,0.0
2022-02-11 00:00:00+09:00,69767.32779122163,70232.44330982977,69395.23537633511,69674.3046875,12205407,0.0,0.0
2022-02-14 00:00:00+09:00,69209.20089891453,69302.22401840231,67999.90034557327,68558.0390625,13993255,0.0,0.0
2022-02-15 00:00:00+09:00,68930.13154045116,69023.15465993894,67999.90034557327,68558.0390625,9320365,0.0,0.0
2022-02-16 00:00:00+09:00,69395.2350434492,69674.3043532754,69023.14263034759,69581.28125,10767386,0.0,0.0
2022-02-17 00:00:00+09:00,69767.3359375,70325.474625,69302.22036458334,69767.3359375,13605382,0.0,0.0
2022-02-18 00:00:00+09:00,69395.24120962314,69581.28743270524,68558.0332057537,69116.171875,10122226,0.0,0.0
2022-02-21 00:00:00+09:00,69116.171875,69116.171875,69116.171875,69116.171875,0,0.0,0.0
2022-02-22 00:00:00+09:00,69116.171875,69116.171875,69116.171875,69116.171875,0,0.0,0.0
2022-02-23 00:00:00+09:00,69116.171875,69116.171875,69116.171875,69116.171875,0,0.0,0.0
2022-02-24 00:00:00+09:00,67255.7004152098,67255.7004152098,66325.46942744755,66511.515625,15759283,0.0,0.0
2022-02-25 00:00:00+09:00,67069.66341055285,67534.77896818498,66883.6171875,66883.6171875,13168484,0.0,0.0
2022-02-28 00:00:00+09:00,66883.6171875,66883.6171875,66883.6171875,66883.6171875,0,0.0,0.0
2022-03-02 00:00:00+09:00,67255.7168540795,67348.73997559275,66511.5318819735,66697.578125,12481430,0.0,0.0
2022-03-03 00:00:00+09:00,67255.70511831276,67999.88996056242,67162.68201303155,67813.84375,13232638,0.0,0.0
2022-03-04 00:00:00+09:00,67813.84375,67813.84375,67813.84375,67813.84375,0,0.0,0.0
2022-03-07 00:00:00+09:00,65116.1761100214,65674.31476239301,65023.1530012928,65209.19921875,18617138,0.0,0.0
2022-03-08 00:00:00+09:00,63999.88911870504,65116.166254496406,63906.86602405576,64651.05078125,15828269,0.0,0.0
2022-03-10 00:00:00+09:00,64651.05078125,64651.05078125,64651.05078125,64651.05078125,0,0.0,0.0
2022-03-11 00:00:00+09:00,65581.28345424107,65767.3296484375,64837.09867745535,65116.16796875,15787655,0.0,0.0
2022-03-14 00:00:00+09:00,65116.17254273504,65302.21875,64744.080128205125,65302.21875,9040993,0.0,0.0
2022-03-15 00:00:00+09:00,65302.21875,65302.21875,65302.21875,65302.21875,0,0.0,0.0
2022-03-16 00:00:00+09:00,65302.219415838066,65581.28872958096,64837.10389293324,65488.265625,10175750,0.0,0.0
2022-03-17 00:00:00+09:00,65488.265625,65488.265625,65488.265625,65488.265625,0,0.0,0.0
2022-03-18 00:00:00+09:00,65674.32843440594,65953.39781868811,65302.2359220297,65767.3515625,14410038,0.0,0.0
2022-03-21 00:00:00+09:00,65953.3754973623,66046.39859397353,65023.14453125,65023.14453125,11169002,0.0,0.0
2022-03-22 00:00:00+09:00,65023.15753911807,65581.29623044097,65023.15753911807,65395.25,9402666,0.0,0.0
2022-03-23 00:00:00+09:00,65674.31216755319,66232.45079787234,65395.24285239362,65581.2890625,12398025,0.0,0.0
2022-03-24 00:00:00+09:00,64744.08269161892,65395.24444282772,64744.08269161892,64930.12890625,37943357,0.0,0.0
2022-03-25 00:00:00+09:00,65209.198228196634,65302.22133551218,64744.08269161892,64930.12890625,12986010,0.0,0.0
2022-03-28 00:00:00+09:00,64651.078730272595,65023.1712697274,64372.00932568149,64837.125,12619289,0.0,0.0
2022-03-29 00:00:00+09:00,65116.17254273504,65395.24185363248,64930.126335470086,65302.21875,13686208,0.0,0.0
2022-03-30 00:00:00+09:00,65733.26180816344,65920.26966537017,65265.742165146636,65359.24609375,12670187,361.0,0.0
2022-03-31 00:00:00+09:00,65359.25793036099,65639.76976697198,65078.74609375,65078.74609375,12510366,0.0,0.0
2022-04-01 00:00:00+09:00,64985.23841692294,64985.23841692294,64517.71871608177,64611.22265625,15916846,0.0,0.0
2022-04-04 00:00:00+09:00,64424.22635957792,64798.2421875,64143.71448863636,64798.2421875,11107905,0.0,0.0
2022-04-05 00:00:00+09:00,64891.72660765896,65078.73446531792,64611.21482117052,64704.71875,8467248,0.0,0.0
2022-04-06 00:00:00+09:00,64143.70707116788,64330.71496350365,64050.203125,64050.203125,15517308,0.0,0.0
2022-04-07 00:00:00+09:00,64050.20332605699,64050.20332605699,63582.68359375,63582.68359375,20683327,0.0,0.0
2022-04-08 00:00:00+09:00,63676.17977392147,63863.187644035774,63302.16403369285,63395.66796875,15453191,0.0,0.0
2022-04-11 00:00:00+09:00,63395.67574097938,63676.187580541235,63021.6599548969,63489.1796875,12263735,0.0,0.0
2022-04-12 00:00:00+09:00,63208.6682136194,63302.172160680966,62647.64453125,62647.64453125,13924389,0.0,0.0
2022-04-13 00:00:00+09:00,62928.16717271652,64517.7345455786,62834.66320960699,64237.22265625,17378619,0.0,0.0
2022-04-14 00:00:00+09:00,64237.219375,64237.219375,63115.171875,63115.171875,16409494,0.0,0.0
2022-04-15 00:00:00+09:00,62834.64864864865,62928.15259009009,62180.12105855856,62273.625,13176415,0.0,0.0
2022-04-18 00:00:00+09:00,62180.13270708396,62741.156460832084,61806.11687125188,62367.140625,10119203,0.0,0.0
2022-04-19 00:00:00+09:00,62741.152250882245,63582.687825037145,62647.648298198365,62928.16015625,12959434,0.0,0.0
2022-04-20 00:00:00+09:00,62647.64048590504,63021.65625,62180.12078078635,63021.65625,16693293,0.0,0.0
2022-04-21 00:00:00+09:00,63208.67572932053,63863.203436576805,63115.17177114106,63302.1796875,12847448,0.0,0.0
2022-04-22 00:00:00+09:00,62834.65242537313,62928.1563724347,62367.13269006529,62647.64453125,11791478,0.0,0.0
2022-04-25 00:00:00+09:00,62180.12508248491,62367.13297746983,61993.1171875,61993.1171875,11016474,0.0,0.0
2022-04-26 00:00:00+09:00,62086.6133698941,62367.125177288195,61806.1015625,61806.1015625,12946923,0.0,0.0
2022-04-27 00:00:00+09:00,61151.58219951923,61245.08614783654,60684.06245793269,60777.56640625,18122084,0.0,0.0
2022-04-28 00:00:00+09:00,61151.582284432865,61245.086232880014,60310.04674840856,60590.55859375,16895527,0.0,0.0
2022-04-29 00:00:00+09:00,60871.065606454,63208.664132047474,60777.561665430265,63021.65625,26190390,0.0,0.0
2022-05-02 00:00:00+09:00,62273.63248746285,63208.672014301635,62180.128534778974,62928.16015625,14106184,0.0,0.0
2022-05-03 00:00:00+09:00,63021.667916666665,63956.707500000004,62928.16395833334,63115.171875,14168875,0.0,0.0
2022-05-04 00:00:00+09:00,63582.683634020614,63956.69942010309,63115.16390141752,63489.1796875,11505248,0.0,0.0
2022-05-06 00:00:00+09:00,62647.6408012218,62741.14474271616,62180.12109375,62180.12109375,14356156,0.0,0.0
2022-05-10 00:00:00+09:00,61619.10948202055,61993.12532106164,61058.0857234589,61432.1015625,17235605,0.0,0.0
2022-05-11 00:00:00+09:00,61245.09364297945,61993.12532106164,60964.581763698625,61432.1015625,12330920,0.0,0.0
2022-05-12 00:00:00+09:00,60964.57434514638,61245.08619029276,60684.0625,60684.0625,16414188,0.0,0.0
2022-05-13 00:00:00+09:00,61058.07379581767,62367.12897673872,60964.56985432331,62180.12109375,14551536,0.0,0.0
2022-05-16 00:00:00+09:00,62741.14876743966,63021.66060991704,61806.10929251508,61993.1171875,11937555,0.0,0.0
2022-05-17 00:00:00+09:00,62273.624653291416,63489.17588526257,62273.624653291416,63208.6640625,15680447,0.0,0.0
2022-05-18 00:00:00+09:00,63863.1993105268,64237.2151190804,63208.671645558,63676.19140625,16486319,0.0,0.0
2022-05-19 00:00:00+09:00,62180.13229166667,63208.675833333335,62180.13229166667,63115.171875,17073727,0.0,0.0
2022-05-20 00:00:00+09:00,63395.6757008272,63956.699379595586,63302.17175436581,63582.68359375,12109671,0.0,0.0
2022-05-23 00:00:00+09:00,64330.71520618557,64330.71520618557,63208.667847938144,63489.1796875,13684088,0.0,0.0
2022-05-24 00:00:00+09:00,63115.1605086936,63302.16839168233,62180.12109375,62180.12109375,15482576,0.0,0.0
2022-05-25 00:00:00+09:00,62367.132936041045,62741.148725762425,61619.10135659827,62086.62109375,15150490,0.0,0.0
2022-05-26 00:00:00+09:00,61993.11735347116,62834.6528831563,61245.08577152883,61619.1015625,15970890,0.0,0.0
2022-05-27 00:00:00+09:00,62367.12897673872,62554.13685972744,61899.60926926691,62180.12109375,11405555,0.0,0.0
2022-05-30 00:00:00+09:00,63115.17177114106,63395.68364567946,62554.14802206425,63302.1796875,14255484,0.0,0.0
2022-05-31 00:00:00+09:00,63115.16019102374,63115.16019102374,62367.12866283383,63021.65625,24365002,0.0,0.0
2022-06-02 00:00:00+09:00,62273.63666604198,62647.652501874065,62086.62874812594,62367.140625,14959443,0.0,0.0
2022-06-03 00:00:00+09:00,62834.65250748503,62928.15645466879,62460.63671875,62460.63671875,8222883,0.0,0.0
2022-06-07 00:00:00+09:00,61899.61357347328,62086.621469465645,61151.581989503815,61245.0859375,19355755,0.0,0.0
2022-06-08 00:00:00+09:00,61151.582073124046,61432.093917496175,61058.078125,61058.078125,12483180,0.0,0.0
2022-06-09 00:00:00+09:00,60871.06637030291,60964.5703125,60310.0427171204,60964.5703125,25790725,0.0,0.0
2022-06-10 00:00:00+09:00,59842.53526645768,60216.55111187304,59655.52734375,59655.52734375,22193552,0.0,0.0
2022-06-13 00:00:00+09:00,58346.45712560386,58720.47287640902,58065.9453125,58065.9453125,22157816,0.0,0.0
2022-06-14 00:00:00+09:00,57224.42538368336,58159.465014135705,57130.92142063813,57878.953125,24606419,0.0,0.0
2022-06-15 00:00:00+09:00,57317.92214528418,57504.930047878916,56289.37868101318,56756.8984375,26811224,0.0,0.0
2022-06-16 00:00:00+09:00,57317.9220545977,57785.441810344826,56569.8904454023,56943.90625,23394895,0.0,0.0
2022-06-17 00:00:00+09:00,55541.34359322742,56008.86332044314,55541.34359322742,55915.359375,29053450,0.0,0.0
2022-06-20 00:00:00+09:00,55915.36777310477,56008.871732591564,54325.80046182922,54886.82421875,34111306,0.0,0.0
2022-06-21 00:00:00+09:00,54886.8125667735,55354.33226495726,54419.29286858974,54699.8046875,25148109,0.0,0.0
2022-06-22 00:00:00+09:00,55167.32869466146,55260.83264160156,53858.2734375,53858.2734375,23334687,0.0,0.0
2022-06-23 00:00:00+09:00,53951.77746624564,54232.289307491286,53110.241942508714,53671.265625,28338608,0.0,0.0
2022-06-24 00:00:00+09:00,54138.784955586474,55260.83231217894,53951.777062821064,54606.3046875,23256103,0.0,0.0
2022-06-27 00:00:00+09:00,55167.328204719386,56008.863719706635,54512.80058195153,54980.3203125,18122236,0.0,0.0
2022-06-28 00:00:00+09:00,55354.33585858586,55634.847695707074,54886.81613005051,55541.34375,13540538,0.0,0.0
